CustomerID,Age,Gender,State,TenureMonths,MonthlyCharges,TotalCharges,DataUsageGB,CallMinutes,SMSCount,CustomerSupportCalls,NetworkComplaints,LatePayments,PlanType,ContractType,PaymentMethod,FamilyPlan,InternationalCalls,DeviceAgeMonths,AvgMonthlyRecharge,Churn
CUST000184,59,Male,Jharkhand,83,3461.45,300268.88,93.11,788,536,6,7,6,Standard,Monthly,Net Banking,No,No,39,291.74,No
CUST000185,62,Male,Gujarat,111,539.21,51738.87,36.54,4490,1819,10,0,7,Premium,Yearly,Net Banking,Yes,No,17,3966.44,No
CUST000186,70,Male,Madhya Pradesh,12,4376.75,53221.4,5.5,1666,2200,15,3,7,Basic,Monthly,UPI,No,No,2,453.7,Yes
CUST000187,23,Male,Madhya Pradesh,98,298.67,26024.55,211.14,4931,2462,8,7,12,Basic,Yearly,UPI,No,No,42,989.35,Yes
CUST000188,45,Female,Madhya Pradesh,62,4302.68,257525.11,265.93,2742,2861,7,4,3,Premium,Yearly,Net Banking,No,No,20,1716.12,No
CUST000189,45,Male,Jharkhand,45,235.49,9827.77,30.16,1480,2153,10,9,11,Standard,Monthly,Net Banking,Yes,Yes,23,737.36,No
CUST000190,61,Female,Uttarakhand,58,852.26,45466.79,69.19,4418,2315,12,13,9,Basic,Yearly,UPI,Yes,No,37,239.54,Yes
CUST000191,61,Male,Andhra Pradesh,20,4021.59,82368.82,6.07,2531,2394,4,14,3,Basic,TwoYear,UPI,No,No,60,1234.08,No
CUST000192,37,Male,Himachal Pradesh,51,4314.81,229890.67,265.52,3568,2485,14,2,10,Standard,TwoYear,UPI,Yes,No,25,1611.45,No
CUST000193,47,Male,Bihar,7,4913.1,31892.57,133.42,22,1271,0,2,2,Premium,Yearly,UPI,No,No,35,2953.42,No
CUST000194,28,Female,Kerala,24,667.0,15657.24,277.56,4113,107,7,0,10,Premium,Monthly,Debit Card,No,No,40,1471.23,No
CUST000195,45,Female,West Bengal,67,2679.61,172582.81,140.43,951,1324,20,12,0,Standard,Yearly,Net Banking,No,No,60,3785.82,No
CUST000196,42,Female,Karnataka,70,478.06,28959.39,258.65,1263,2963,19,11,8,Basic,TwoYear,Cash,Yes,No,20,2688.85,Yes
CUST000197,56,Female,Jharkhand,97,866.4,72126.52,285.53,2897,1224,5,11,12,Standard,Yearly,Net Banking,Yes,No,53,3021.48,Yes
CUST000198,50,Male,Maharashtra,53,955.02,50852.99,100.55,594,2503,12,3,6,Standard,Monthly,Cash,Yes,No,1,121.49,No
CUST000199,18,Female,Haryana,34,410.6,12967.91,192.21,4175,1527,8,6,7,Standard,Yearly,UPI,No,Yes,47,712.78,No
CUST000200,44,Female,Uttarakhand,33,4475.6,134626.0,199.93,492,680,7,6,2,Premium,Monthly,Credit Card,No,No,20,1601.17,No
CUST000201,69,Male,Bihar,93,719.14,70031.18,6.42,3028,2299,2,11,3,Premium,TwoYear,UPI,No,No,38,1798.85,No
CUST000202,30,Male,Chhattisgarh,23,3183.77,63490.93,131.47,4643,1915,20,13,3,Standard,Monthly,UPI,No,No,8,1312.08,Yes
CUST000203,58,Female,Himachal Pradesh,58,3166.16,165973.67,256.6,4380,440,5,7,2,Premium,Monthly,UPI,Yes,No,36,2826.0,No
CUST000204,20,Male,Bihar,68,1073.36,74547.54,283.89,1098,64,3,15,6,Premium,Monthly,Net Banking,No,No,1,2750.96,No
CUST000205,56,Female,Odisha,69,4992.22,321384.06,269.77,4760,1078,10,14,9,Standard,Monthly,UPI,Yes,No,9,1985.68,No
CUST000206,23,Male,Bihar,98,1802.1,170751.22,291.87,2582,2593,5,14,11,Standard,TwoYear,Credit Card,Yes,No,51,2027.65,No
CUST000207,25,Male,Gujarat,80,4534.96,311887.86,195.91,4587,1950,9,4,7,Premium,Yearly,UPI,No,Yes,34,1349.41,No
CUST000208,44,Female,Assam,40,4746.6,196330.46,69.84,703,2307,15,12,2,Standard,Monthly,Credit Card,Yes,No,42,1097.58,Yes
CUST000209,26,Female,Gujarat,47,4750.05,195877.98,172.61,4043,2364,9,3,1,Standard,Yearly,UPI,Yes,Yes,23,2234.46,No
CUST000210,54,Male,Haryana,43,3788.9,145436.73,126.34,1098,823,19,2,0,Standard,Monthly,Debit Card,Yes,No,11,1913.0,No
CUST000211,50,Female,Assam,61,1343.64,72238.0,77.6,3913,2041,2,14,3,Standard,Monthly,Cash,No,No,49,1484.63,Yes
CUST000212,68,Male,Odisha,42,691.21,27564.77,231.84,148,1638,18,10,8,Standard,Monthly,UPI,No,No,59,3829.12,Yes
CUST000213,59,Male,Gujarat,62,2892.44,181729.08,188.76,3425,3,17,5,9,Standard,Yearly,UPI,No,Yes,38,3173.35,No
CUST000214,61,Female,Rajasthan,67,1864.19,112833.39,237.03,3463,1749,15,10,4,Standard,Monthly,Credit Card,Yes,No,49,2817.35,No
CUST000215,41,Male,Haryana,55,4172.09,201576.72,80.85,2259,1977,18,9,5,Basic,Yearly,UPI,No,No,54,2172.11,Yes
CUST000216,32,Male,Assam,107,3750.45,374003.59,271.17,1104,2004,3,4,4,Standard,Monthly,UPI,Yes,No,11,2511.64,No
CUST000217,49,Male,Kerala,49,1454.69,74582.28,71.61,2470,665,4,10,2,Standard,Yearly,Debit Card,No,No,21,1345.8,No
CUST000218,49,Female,Karnataka,106,183.37,16564.62,180.58,4073,301,14,14,9,Basic,Yearly,Net Banking,Yes,No,49,3080.95,Yes
CUST000219,41,Male,Haryana,49,1262.85,58835.15,17.07,4933,627,9,12,5,Standard,Monthly,Credit Card,Yes,No,7,2866.63,No
CUST000220,58,Female,Jharkhand,78,2878.87,220930.65,162.29,2910,1905,0,11,7,Standard,Monthly,Debit Card,No,No,44,3978.75,Yes
CUST000221,69,Female,Maharashtra,119,487.09,58621.26,29.62,2246,1420,0,4,2,Standard,Monthly,Cash,Yes,No,55,1412.67,No
CUST000222,66,Male,Uttar Pradesh,33,3325.54,109659.21,99.66,1950,1914,5,3,9,Standard,Monthly,Credit Card,No,No,45,541.69,No
CUST000223,66,Female,Chhattisgarh,28,3391.31,82126.66,258.21,3456,1001,1,13,4,Standard,Yearly,Cash,No,Yes,28,1244.6,Yes
CUST000224,69,Female,Rajasthan,57,930.03,49956.86,268.06,2957,156,17,8,7,Basic,Yearly,UPI,No,Yes,47,247.96,No
CUST000225,29,Male,Punjab,41,3021.96,107266.73,230.19,4503,2415,8,7,7,Standard,Monthly,UPI,Yes,Yes,9,838.03,No
CUST000226,56,Male,Himachal Pradesh,120,3074.16,359297.15,110.31,4947,991,12,12,7,Premium,Monthly,Credit Card,Yes,No,58,1231.97,Yes
CUST000227,19,Male,Haryana,120,2442.09,253608.01,173.62,2632,785,2,9,9,Premium,Yearly,Debit Card,Yes,No,47,2934.36,No
CUST000228,20,Female,Karnataka,79,4770.9,324015.45,67.19,2593,1923,10,7,6,Basic,Monthly,UPI,Yes,No,50,824.06,No
CUST000229,66,Female,Jharkhand,4,630.0,2296.24,203.5,3081,1360,1,4,3,Premium,Yearly,Debit Card,Yes,No,34,1428.35,No
CUST000230,54,Male,Kerala,20,2092.47,43429.9,104.22,846,2148,16,14,6,Basic,Monthly,Credit Card,No,No,44,1331.14,Yes
CUST000231,66,Male,Uttarakhand,117,4426.31,513734.88,66.3,2672,1694,15,12,4,Basic,Monthly,UPI,No,No,60,1895.95,No
CUST000232,34,Male,Gujarat,89,1992.94,150908.73,175.49,1034,2002,18,10,1,Basic,TwoYear,Debit Card,No,No,17,2255.82,Yes
CUST000233,66,Female,Punjab,35,2180.73,69223.12,33.54,4066,162,5,14,9,Standard,Yearly,Credit Card,No,No,59,348.38,No
CUST000234,19,Male,Chhattisgarh,116,3374.54,334099.54,206.01,1916,220,17,0,4,Standard,Monthly,Net Banking,No,Yes,46,1144.02,No
CUST000235,19,Female,Telangana,53,3361.26,161910.87,56.1,4974,1301,12,2,8,Standard,Monthly,UPI,Yes,No,26,911.55,No
CUST000236,45,Male,Madhya Pradesh,39,212.22,8169.8,166.04,2407,2864,1,7,8,Standard,Monthly,UPI,No,No,59,1046.46,No
CUST000237,40,Female,Uttar Pradesh,53,2332.92,123886.58,117.75,3229,919,0,15,7,Standard,Yearly,Debit Card,No,No,39,3036.24,Yes
CUST000238,54,Male,Kerala,86,1734.21,150756.01,169.87,4822,2046,9,11,5,Basic,TwoYear,Cash,Yes,Yes,55,3782.91,No
CUST000239,49,Female,Maharashtra,99,3175.71,324455.32,73.79,1164,1349,18,0,2,Premium,TwoYear,Net Banking,No,No,10,3085.51,No
CUST000240,50,Male,Karnataka,118,2822.94,307510.53,93.12,884,1655,7,8,7,Standard,Monthly,UPI,Yes,No,22,1000.91,No
CUST000241,18,Female,Telangana,118,3289.22,396868.42,42.1,2196,1494,9,5,10,Standard,Yearly,UPI,No,No,18,173.43,No
CUST000242,36,Male,Chhattisgarh,111,3303.46,365046.36,233.09,1469,668,3,14,3,Basic,TwoYear,Net Banking,Yes,No,27,246.3,No
CUST000243,19,Male,Assam,92,1348.87,118828.31,21.03,1094,2270,3,0,5,Standard,Monthly,Credit Card,No,No,24,2957.8,Yes
CUST000244,70,Female,Bihar,10,1307.68,13611.98,112.93,4026,1173,14,12,4,Premium,Yearly,Net Banking,Yes,No,18,3713.42,No
CUST000245,61,Female,Uttar Pradesh,80,1914.38,159207.22,134.73,3918,2434,11,10,5,Basic,TwoYear,Net Banking,Yes,No,9,3103.14,No
CUST000246,43,Male,Karnataka,113,1285.6,149561.38,58.56,3651,2038,18,11,5,Standard,Monthly,Debit Card,No,No,46,2722.43,Yes
CUST000247,49,Male,Punjab,87,3445.76,266938.74,115.45,2582,2467,2,7,1,Standard,Yearly,Net Banking,Yes,No,43,1462.1,No
CUST000248,23,Female,Himachal Pradesh,83,3054.04,226001.77,125.43,687,1925,4,4,0,Premium,Monthly,Net Banking,Yes,No,38,2531.24,No
CUST000249,49,Female,Gujarat,65,1160.3,77697.21,67.3,1368,1168,11,6,8,Standard,Yearly,Debit Card,No,Yes,43,2723.22,No
CUST000250,21,Male,Uttar Pradesh,1,4432.11,4120.01,191.78,1550,769,0,1,10,Basic,TwoYear,Debit Card,Yes,No,3,2911.54,No
CUST000251,28,Female,Odisha,53,2357.25,126119.73,9.26,3468,1143,20,9,7,Basic,Monthly,Net Banking,No,Yes,6,2509.84,No
CUST000252,34,Male,Tamil Nadu,46,722.56,32818.57,59.27,3841,469,3,9,7,Standard,Monthly,UPI,No,No,57,197.14,No
CUST000253,55,Female,Jharkhand,26,1143.53,29805.26,187.22,1464,1193,4,15,10,Basic,Yearly,UPI,No,No,18,2764.23,Yes
CUST000254,41,Female,Andhra Pradesh,98,2745.27,230094.71,188.26,1391,1518,1,6,1,Standard,Monthly,UPI,No,No,49,2929.47,No
CUST000255,22,Male,Punjab,2,1758.28,3291.47,79.58,101,2373,2,2,7,Basic,Yearly,UPI,No,No,35,1104.89,Yes
CUST000256,69,Female,Andhra Pradesh,28,4270.99,122149.13,204.91,4872,23,14,14,10,Standard,Monthly,Net Banking,No,Yes,51,3481.2,Yes
CUST000257,51,Male,Himachal Pradesh,84,2524.2,201003.94,140.94,2468,727,1,4,3,Standard,Yearly,Cash,No,No,6,981.04,No
CUST000258,23,Female,Himachal Pradesh,106,4584.94,480184.61,158.17,836,2447,4,8,4,Basic,Yearly,UPI,Yes,No,56,2148.03,No
CUST000259,39,Female,Gujarat,111,598.95,66562.59,99.78,466,368,16,4,6,Standard,Monthly,Debit Card,No,Yes,55,1951.86,Yes
CUST000260,28,Female,Rajasthan,27,3376.11,79683.27,295.28,3349,1528,13,4,9,Standard,Yearly,Debit Card,No,Yes,10,1427.78,No
CUST000261,65,Male,Gujarat,28,4440.35,109553.09,221.22,2687,50,20,8,3,Basic,TwoYear,UPI,Yes,No,27,1580.51,No
CUST000262,33,Male,Andhra Pradesh,31,1535.36,47353.93,74.53,4465,1896,10,14,6,Premium,TwoYear,UPI,No,No,27,479.6,No
CUST000263,50,Male,Chhattisgarh,47,764.87,30948.91,70.97,2746,635,7,1,2,Basic,TwoYear,UPI,No,No,27,3842.18,No
CUST000264,26,Female,Uttar Pradesh,7,2337.56,15027.36,232.25,3965,245,11,5,4,Standard,TwoYear,Debit Card,Yes,No,16,518.74,No
CUST000265,23,Female,Uttar Pradesh,72,4810.54,358002.33,116.4,1124,2606,20,8,8,Premium,Yearly,Net Banking,No,No,31,1295.44,Yes
CUST000266,33,Female,Gujarat,96,3203.96,296775.23,27.45,4879,2128,17,1,7,Premium,Monthly,Net Banking,No,No,37,1284.21,No
CUST000267,46,Male,Odisha,75,3255.49,251998.29,10.68,32,2260,3,15,0,Standard,Monthly,UPI,Yes,No,54,3464.18,No
CUST000268,20,Female,Rajasthan,48,3390.36,148397.41,124.19,3280,1882,7,12,8,Basic,Yearly,UPI,Yes,No,34,3193.54,Yes
CUST000269,37,Female,Assam,26,294.83,7491.77,124.41,924,2156,0,13,10,Standard,Yearly,Credit Card,Yes,No,43,452.22,No
CUST000270,53,Female,Bihar,55,2283.68,113965.16,212.06,2422,695,4,13,5,Premium,Monthly,Debit Card,Yes,Yes,15,1464.7,Yes
CUST000271,36,Male,Bihar,89,480.1,37269.19,172.43,3658,2916,7,1,7,Standard,Yearly,UPI,Yes,Yes,32,3551.02,No
CUST000272,43,Male,Assam,7,1647.71,12089.2,231.04,358,1684,7,0,10,Basic,Monthly,UPI,Yes,No,9,3020.15,Yes
CUST000273,20,Female,Uttar Pradesh,84,4125.84,306800.35,95.33,848,488,9,14,6,Standard,Yearly,Net Banking,No,No,23,1220.42,No
CUST000274,36,Female,Madhya Pradesh,105,3315.72,309052.07,187.28,3547,877,9,3,3,Standard,Yearly,Credit Card,Yes,No,31,382.15,No
CUST000275,37,Male,Uttarakhand,57,4978.31,288980.29,265.71,2262,424,6,1,11,Premium,Yearly,Credit Card,No,No,14,2605.33,Yes
CUST000276,49,Female,Uttarakhand,115,943.56,109643.04,20.79,2840,345,16,10,1,Premium,Yearly,Credit Card,No,No,22,1350.95,No
CUST000277,24,Male,Andhra Pradesh,58,2045.57,124049.15,212.54,4629,1432,6,7,10,Premium,Monthly,Cash,No,No,46,3586.18,Yes
CUST000278,69,Female,Kerala,94,4067.24,330458.32,214.76,1204,2563,4,14,0,Premium,Monthly,Credit Card,No,No,13,871.01,No
CUST000279,58,Male,Gujarat,120,1156.89,120616.21,238.21,1284,2050,1,4,8,Premium,Yearly,Cash,No,No,54,1413.84,No
CUST000280,50,Male,Assam,1,853.24,801.83,80.71,4690,134,15,0,4,Standard,Yearly,Credit Card,Yes,No,29,3691.55,No
CUST000281,57,Male,Tamil Nadu,82,2195.3,174317.05,124.96,3773,1907,3,6,6,Standard,Monthly,Cash,Yes,Yes,27,2066.43,No
CUST000282,56,Male,Kerala,72,1980.26,122276.34,71.91,1421,1317,20,8,7,Standard,Yearly,UPI,Yes,No,51,3831.97,No
CUST000283,35,Male,Haryana,29,4903.01,125363.4,92.57,2139,565,19,3,3,Standard,Yearly,UPI,Yes,No,8,473.64,No
CUST000284,57,Female,West Bengal,104,2335.63,240638.51,290.55,2338,887,4,1,10,Basic,TwoYear,Credit Card,Yes,Yes,24,3867.19,Yes
CUST000285,18,Male,Punjab,22,4318.64,93462.17,133.7,4495,2237,12,12,6,Standard,Yearly,Net Banking,No,No,29,2447.55,Yes
CUST000286,28,Male,Bihar,96,4451.03,370868.61,254.57,2340,566,18,12,9,Basic,Monthly,Net Banking,No,No,11,2139.5,No
CUST000287,45,Male,Kerala,40,873.57,36212.39,238.46,2904,1557,6,1,1,Standard,TwoYear,UPI,No,No,1,3592.6,No
CUST000288,42,Male,Telangana,62,3604.99,201371.39,133.36,4206,2045,18,12,6,Basic,Monthly,Credit Card,No,Yes,19,3962.05,No
CUST000289,67,Male,Punjab,14,1460.27,21004.88,297.65,576,1340,3,6,0,Basic,TwoYear,Debit Card,Yes,No,55,2267.78,No
CUST000290,40,Male,Tamil Nadu,120,564.22,70048.88,252.23,4597,416,14,14,3,Basic,Monthly,Cash,Yes,No,45,1245.06,Yes
CUST000291,48,Female,Haryana,2,4386.05,8316.07,144.81,736,1123,20,10,4,Premium,TwoYear,Credit Card,No,No,13,3180.58,Yes
CUST000292,47,Male,Rajasthan,35,1532.92,50024.95,92.91,4235,2945,20,9,6,Premium,Monthly,Cash,No,No,44,167.32,No
CUST000293,59,Female,Rajasthan,71,1792.29,115243.43,22.59,830,677,17,2,8,Premium,Yearly,Credit Card,Yes,No,41,3769.78,Yes
CUST000294,52,Male,Uttarakhand,67,1687.55,114363.44,139.44,3187,641,6,5,3,Basic,Yearly,Debit Card,Yes,No,15,193.38,No
CUST000295,24,Male,West Bengal,79,1081.45,75978.46,108.0,4227,1284,14,10,7,Standard,Yearly,Debit Card,No,No,10,1751.82,No
CUST000296,33,Male,Uttar Pradesh,107,2229.07,232410.56,213.41,2908,885,20,8,9,Premium,Monthly,Debit Card,Yes,No,20,175.69,No
CUST000297,43,Female,Gujarat,98,2198.63,207585.47,5.9,1301,1683,8,15,0,Premium,Monthly,Debit Card,Yes,No,50,423.32,No
CUST000298,65,Female,Maharashtra,22,2102.88,41626.8,249.43,1273,2164,11,12,6,Standard,TwoYear,Net Banking,No,No,37,2530.95,No
CUST000299,69,Female,Chhattisgarh,18,4589.86,86468.23,124.99,4713,1837,6,12,2,Premium,Yearly,Credit Card,No,No,38,2769.16,No
CUST000300,66,Male,Jharkhand,46,1764.78,82743.8,140.92,2874,2782,12,5,4,Basic,TwoYear,Debit Card,Yes,No,10,782.83,No
CUST000301,19,Female,Telangana,82,248.86,17429.32,54.84,3535,2860,6,6,7,Standard,Yearly,UPI,No,No,15,2531.86,No
CUST000302,18,Male,Telangana,63,974.34,57359.77,281.24,2539,1452,18,3,10,Standard,Yearly,Net Banking,No,Yes,58,3984.44,No
CUST000303,65,Male,Kerala,98,3635.34,328401.53,119.52,4450,2517,13,15,11,Basic,Monthly,Cash,No,Yes,55,2352.07,Yes
CUST000304,29,Female,Himachal Pradesh,36,2995.21,110691.66,252.82,246,2169,10,14,3,Premium,Monthly,Net Banking,Yes,No,53,988.67,No
CUST000305,22,Male,Jharkhand,46,4763.5,197844.15,71.24,300,2206,9,12,1,Premium,Yearly,UPI,Yes,Yes,14,1325.25,Yes
CUST000306,54,Female,Haryana,103,3502.73,378708.45,29.0,3209,179,5,13,6,Premium,Monthly,Debit Card,No,No,48,366.15,No
CUST000307,49,Male,Uttar Pradesh,111,1051.78,103907.2,190.73,2082,2828,2,6,3,Standard,Yearly,Credit Card,Yes,No,10,1985.11,No
CUST000308,26,Female,Chhattisgarh,102,691.16,63362.26,295.32,434,133,16,9,3,Basic,Monthly,Credit Card,Yes,Yes,30,2896.77,Yes
CUST000309,58,Female,Chhattisgarh,37,2651.72,96466.93,194.08,2517,728,10,14,11,Standard,Yearly,Credit Card,No,Yes,35,2767.23,No
CUST000310,52,Female,Telangana,116,3359.79,343829.21,182.61,3914,838,3,10,1,Standard,Monthly,Debit Card,Yes,No,30,3623.32,No
CUST000311,36,Male,Tamil Nadu,18,911.62,16864.69,132.67,457,10,8,1,11,Standard,Monthly,UPI,Yes,No,21,3433.16,Yes
CUST000312,65,Male,West Bengal,43,3048.3,114297.2,85.14,333,2111,8,7,12,Standard,TwoYear,Credit Card,Yes,No,30,1632.06,No
CUST000313,33,Female,Odisha,104,4338.64,472273.99,129.25,4880,2133,2,12,3,Premium,Yearly,UPI,No,No,26,2178.01,No
CUST000314,20,Male,Telangana,29,3665.09,108937.21,44.69,4787,2477,7,14,3,Premium,Monthly,Cash,No,No,39,1327.43,No
CUST000315,37,Female,Telangana,76,3354.54,259516.54,78.57,695,2247,2,1,11,Premium,TwoYear,UPI,No,No,46,382.73,No
CUST000316,41,Female,Uttar Pradesh,18,3967.72,66522.72,146.22,2610,2230,10,4,9,Basic,TwoYear,UPI,No,No,43,543.33,No
CUST000317,50,Male,Chhattisgarh,95,610.01,55211.51,43.44,4903,1739,18,3,7,Basic,TwoYear,Credit Card,Yes,No,54,2612.86,No
CUST000318,41,Female,Jharkhand,15,1098.77,15513.61,237.46,2332,1704,5,13,8,Standard,Monthly,Debit Card,No,No,45,3745.77,Yes
CUST000319,69,Female,Rajasthan,59,286.69,17717.91,3.47,26,1628,9,3,7,Standard,Yearly,Debit Card,No,No,24,3323.27,Yes
CUST000320,28,Male,West Bengal,104,810.39,72225.51,96.48,1914,1669,1,13,9,Premium,Yearly,Credit Card,Yes,No,49,2288.16,No
CUST000321,66,Male,Kerala,94,4574.59,398337.59,155.0,2997,2309,6,5,3,Basic,Monthly,UPI,No,No,42,1844.32,No
CUST000322,25,Male,Kerala,100,1188.51,124042.13,278.68,1195,2316,18,13,12,Basic,Yearly,Debit Card,No,Yes,23,996.25,Yes
CUST000323,53,Male,Rajasthan,28,3344.28,86511.79,172.04,692,24,11,14,4,Basic,Monthly,Credit Card,Yes,No,15,759.45,No
CUST000324,55,Female,Rajasthan,53,3488.68,171897.25,88.47,3035,395,6,4,7,Basic,Monthly,Debit Card,No,No,57,3200.36,Yes
CUST000325,57,Male,Uttarakhand,15,3262.09,47769.73,105.66,1789,1095,8,1,6,Standard,TwoYear,Credit Card,Yes,No,37,192.82,No
CUST000326,37,Female,Andhra Pradesh,43,2814.21,124817.28,101.75,698,2645,0,14,4,Basic,Yearly,Net Banking,No,No,59,769.04,Yes
CUST000327,52,Male,Telangana,33,2482.04,74445.93,54.11,4565,2434,2,2,1,Premium,Monthly,UPI,Yes,No,40,3219.51,No
CUST000328,65,Female,Maharashtra,2,2157.61,4485.76,43.45,2828,251,8,4,3,Standard,Yearly,Debit Card,No,No,35,3607.59,No
CUST000329,42,Female,Assam,59,4592.8,245642.36,144.19,1835,2659,12,3,4,Standard,Yearly,Cash,No,Yes,30,1555.32,No
CUST000330,52,Male,Rajasthan,8,146.62,1188.3,81.08,955,724,0,5,11,Premium,Yearly,UPI,Yes,No,13,1753.32,No
CUST000331,42,Male,Andhra Pradesh,112,362.1,36709.25,27.55,3011,156,17,5,4,Standard,Yearly,Cash,Yes,No,15,333.62,No
CUST000332,46,Female,Odisha,33,2513.31,71708.99,64.94,3334,2913,17,8,3,Standard,Monthly,Credit Card,No,No,22,2158.22,No
CUST000333,35,Female,Punjab,35,1719.5,60932.4,156.22,4941,104,1,12,3,Standard,Yearly,Credit Card,No,Yes,14,787.52,No
CUST000334,63,Male,Kerala,18,2100.33,35538.16,77.07,2310,373,20,14,8,Basic,TwoYear,UPI,No,Yes,51,2596.07,Yes
CUST000335,35,Male,Assam,90,4989.46,416786.96,71.32,4041,970,12,14,0,Premium,Yearly,Net Banking,No,Yes,4,417.3,No
CUST000336,19,Male,Odisha,112,3898.16,408641.69,186.2,706,687,7,0,2,Standard,Monthly,Debit Card,Yes,No,22,3763.64,No
CUST000337,52,Male,Madhya Pradesh,21,4399.3,89827.64,206.82,4492,2573,18,8,1,Premium,Monthly,Net Banking,Yes,No,60,3464.34,No
CUST000338,33,Female,West Bengal,64,1906.02,110096.43,72.37,3404,748,19,15,0,Standard,Yearly,Debit Card,No,No,56,775.5,Yes
CUST000339,58,Female,Andhra Pradesh,28,1273.85,32010.24,141.64,4272,2347,20,10,5,Basic,Yearly,Credit Card,No,No,46,3455.0,No
CUST000340,53,Male,Madhya Pradesh,84,3863.15,307204.56,229.37,2715,2016,17,3,10,Premium,Yearly,Credit Card,Yes,Yes,25,2852.79,Yes
CUST000341,50,Female,Telangana,116,4057.12,403386.03,206.97,1295,1890,14,13,9,Basic,TwoYear,Net Banking,No,No,54,2758.26,No
CUST000342,21,Male,West Bengal,45,2794.5,123057.61,20.79,4375,2960,17,12,10,Basic,TwoYear,Credit Card,No,Yes,52,736.82,Yes
CUST000343,50,Female,Odisha,20,4490.11,91110.51,108.02,3380,2088,4,8,10,Premium,Monthly,UPI,Yes,No,24,2589.14,No
CUST000344,31,Male,Odisha,4,4839.89,19272.12,216.98,2728,1626,8,11,9,Basic,Monthly,Credit Card,No,No,42,2055.14,Yes
CUST000345,38,Male,Assam,36,2408.0,81821.38,53.83,474,2246,15,7,12,Basic,TwoYear,Net Banking,No,No,42,2812.93,Yes
CUST000346,65,Male,Tamil Nadu,118,1191.07,135357.02,58.78,1937,121,19,5,4,Premium,TwoYear,UPI,No,No,12,1554.9,Yes
CUST000347,37,Male,Assam,98,2633.85,220751.25,189.05,519,2903,11,3,10,Standard,Yearly,Credit Card,Yes,No,28,2145.86,No
CUST000348,25,Female,Odisha,109,4948.71,556924.42,85.13,3578,1432,13,11,5,Standard,Yearly,Credit Card,No,No,8,269.3,No
CUST000349,24,Female,Maharashtra,77,1535.34,113682.97,97.13,1199,363,3,3,3,Standard,Monthly,Credit Card,Yes,No,16,2695.48,No
CUST000350,20,Male,Bihar,95,3126.24,271238.13,156.84,345,240,15,3,5,Basic,Monthly,UPI,No,Yes,49,1387.61,No
CUST000351,34,Female,Madhya Pradesh,52,3500.52,165410.97,225.17,4040,2891,5,3,3,Basic,Monthly,Net Banking,No,No,47,962.87,No
CUST000352,50,Male,Tamil Nadu,39,1148.25,43972.62,149.49,1267,84,10,1,2,Basic,Monthly,Cash,No,Yes,3,1732.14,Yes
CUST000353,65,Female,Telangana,71,2983.45,204806.3,268.03,1279,2216,4,9,8,Standard,Yearly,Credit Card,Yes,No,32,1381.53,No
CUST000354,29,Male,Rajasthan,81,1641.08,117982.25,31.99,4124,580,0,11,8,Premium,TwoYear,Credit Card,No,Yes,39,2309.57,No
CUST000355,68,Male,Assam,106,4285.63,423378.61,226.24,1634,2988,5,1,3,Standard,Yearly,Debit Card,No,Yes,9,263.89,No
CUST000356,39,Male,Madhya Pradesh,12,3602.29,42589.28,163.09,291,1873,17,4,0,Premium,TwoYear,Credit Card,No,No,35,2794.58,No
CUST000357,39,Female,Chhattisgarh,55,4148.71,207535.91,245.01,3175,2542,10,10,2,Premium,Yearly,Debit Card,No,Yes,19,2600.16,No
CUST000358,63,Female,Jharkhand,118,1078.44,121129.22,94.92,3573,1572,14,5,0,Standard,Monthly,Debit Card,No,No,51,2204.34,No
CUST000359,47,Male,Jharkhand,94,269.42,22817.65,144.63,3249,1423,14,14,3,Basic,Yearly,Debit Card,Yes,No,9,3095.12,No
CUST000360,55,Male,Tamil Nadu,48,4267.58,177053.97,247.08,153,616,6,9,5,Standard,Monthly,Credit Card,Yes,No,40,2149.88,No
CUST000361,55,Male,Uttarakhand,98,1995.1,181373.78,249.53,4206,2208,15,1,12,Standard,Yearly,UPI,No,No,22,3104.16,No
CUST000362,62,Female,Odisha,86,980.64,84032.74,112.8,2033,262,2,0,3,Standard,Yearly,Credit Card,No,No,25,1227.23,No
CUST000363,68,Female,Kerala,85,550.29,41759.01,246.66,2670,498,14,2,12,Standard,TwoYear,Net Banking,Yes,No,46,2999.15,No
CUST000364,25,Male,Andhra Pradesh,9,2630.85,23698.98,204.72,1287,828,9,11,3,Basic,Monthly,UPI,No,No,14,586.47,Yes
CUST000365,44,Male,Jharkhand,12,835.63,9866.1,122.83,1268,835,18,14,0,Standard,TwoYear,Debit Card,No,No,4,1996.62,Yes
CUST000366,44,Female,Uttar Pradesh,81,2876.79,221712.48,290.91,757,2635,0,3,0,Standard,Yearly,UPI,No,No,34,838.92,No
CUST000367,51,Male,Andhra Pradesh,80,3663.8,306085.91,9.27,1650,1039,3,3,3,Basic,Yearly,Debit Card,No,No,34,3826.59,Yes
CUST000368,38,Male,Karnataka,69,2721.79,192814.65,114.8,412,2809,6,12,4,Basic,Monthly,Credit Card,Yes,Yes,2,1809.66,No
CUST000369,47,Male,Andhra Pradesh,83,4528.13,361791.81,92.09,1204,2658,8,8,2,Basic,Yearly,UPI,No,No,21,978.73,No
